781,19;51,81
781,81;51,81
782,42;51,81
783,04;51,81
783,66;51,81
784,28;51,75
784,89;51,81
785,51;51,81
786,13;51,75
786,75;51,75
787,36;51,75
787,98;51,75
788,60;51,75
789,22;51,75
789,83;51,75
790,45;51,75
791,07;51,75
791,68;51,69
792,30;51,69
792,92;51,69
793,54;51,69
794,15;51,69
794,77;51,63
795,39;51,69
796,01;51,63
796,62;51,63
797,24;51,63
797,86;51,63
798,47;51,63
799,09;51,63
799,71;51,63
800,33;51,63
800,94;51,63
801,56;51,56
802,18;51,56
802,80;51,56
803,41;51,56
804,03;51,56
804,65;51,56
805,27;51,56
805,88;51,56
806,50;51,56
807,12;51,56
807,73;51,56
808,35;51,56
808,97;51,56
809,59;51,50
810,20;51,50
810,82;51,50
811,44;51,50
812,06;51,50
812,67;51,44
813,29;51,44
813,91;51,44
814,53;51,44
815,14;51,44
815,76;51,44
816,38;51,44
816,99;51,44
817,61;51,44
818,23;51,44
818,85;51,38
819,46;51,44
820,08;51,38
820,70;51,38
821,32;51,38
821,93;51,38
822,55;51,38
823,17;51,38
823,78;51,31
824,40;51,31
825,02;51,31
825,64;51,31
826,25;51,31
826,87;51,31
827,49;51,31
828,11;51,25
828,72;51,31
829,34;51,25
829,96;51,25
830,58;51,25
831,19;51,25
831,81;51,25
832,43;51,25
833,04;51,25
833,66;51,19
834,28;51,19
834,90;51,19
835,51;51,19
836,13;51,19
836,75;51,19
837,37;51,19
837,98;51,19
838,60;51,19
839,22;51,19
839,84;51,13
840,45;51,19
841,07;51,13
841,69;51,19
842,30;51,13
842,92;51,13
843,54;51,13
844,16;51,13
844,77;51,13
845,39;51,06
846,01;51,06
846,63;51,06
847,24;51,06
847,86;51,00
848,48;51,00
849,10;50,94
849,71;50,88
850,33;50,88
850,95;50,81
851,57;50,75
852,18;50,75
852,80;50,69
853,42;50,63
854,03;50,56
854,65;50,50
855,27;50,44
855,89;50,38
856,50;50,25
857,12;50,19
857,74;50,13
858,36;50,00
858,97;49,88
859,59;49,81
860,21;49,69
860,83;49,69
861,44;49,56
862,06;49,50
862,68;49,44
863,30;49,38
863,91;49,31
864,53;49,31
865,15;49,25
865,77;49,19
866,38;49,13
867,00;49,13
867,62;49,06
868,24;49,00
868,85;49,00
869,47;48,94
870,09;48,94
870,71;48,88
871,32;48,81
871,94;48,81
872,56;48,81
873,18;48,75
873,79;48,75
874,41;48,69
875,03;48,63
875,65;48,63
876,26;48,63
876,88;48,56
877,50;48,56
878,12;48,50
878,73;48,50
879,35;48,44
879,97;48,44
880,59;48,44
881,20;48,44
881,82;48,38
882,44;48,38
883,06;48,38
883,67;48,38
884,29;48,38
884,91;48,38
885,53;48,31
886,14;48,31
886,76;48,31
887,38;48,31
888,00;48,25
888,61;48,25
889,23;48,25
889,85;48,25
890,47;48,25
891,08;48,19
891,70;48,19
892,32;48,19
892,94;48,19
893,55;48,19
894,17;48,13
894,79;48,13
895,41;48,13
896,02;48,13
896,64;48,13
897,26;48,13
897,88;48,13
898,49;48,13
899,11;48,13
899,73;48,13
900,35;48,13
900,96;48,13
901,58;48,06
902,20;48,06
902,82;48,06
903,43;48,06
904,05;48,06
904,67;48,06
905,29;48,06
905,91;48,00
906,52;48,06
907,14;48,00
907,76;48,00
908,38;48,00
908,99;48,00
909,61;48,00
910,23;48,00
910,84;48,00
911,46;48,00
912,08;48,00
912,70;48,00
913,32;48,00
913,93;48,00
914,55;47,94
915,17;47,94
915,78;47,94
916,40;47,94
917,02;47,94
917,64;47,94
918,26;47,94
918,87;48,00
919,49;47,94
920,11;47,94
920,72;47,94
921,34;47,94
921,96;47,94
922,58;47,94
923,20;47,94
923,81;47,94
924,43;47,88
925,05;47,88
925,66;47,88
926,28;47,88
926,90;47,88
927,52;47,88
928,14;47,88
928,75;47,88
929,37;47,88
929,99;47,88
930,61;47,88
931,22;47,88
931,84;47,88
932,46;47,88
933,08;47,88
933,69;47,88
934,31;47,88
934,93;47,88
935,55;47,88
936,16;47,88
936,78;47,88
937,40;47,88
938,02;47,88
938,63;47,88
939,25;47,88
939,87;47,88
940,49;47,88
941,10;47,81
941,72;47,81
942,34;47,81
942,96;47,81
943,57;47,81
944,19;47,81
944,81;47,88
945,43;47,81
946,04;47,81
946,66;47,81
947,28;47,81
947,90;47,81
948,52;47,81
949,13;47,81
949,75;47,81
950,37;47,81
950,98;47,81
951,60;47,81
952,22;47,81
952,84;47,81
953,45;47,81
954,07;47,81
954,69;47,75
955,31;47,81
955,92;47,81
956,54;47,81
957,16;47,81
957,78;47,81
958,39;47,81
959,01;47,75
959,63;47,75
960,25;47,75
960,86;47,81
961,48;47,75
962,10;47,75
962,72;47,75
963,34;47,75
963,95;47,75
964,57;47,75
965,19;47,75
965,80;47,75
966,42;47,75
967,04;47,75
967,66;47,75
968,28;47,75
968,89;47,75
969,51;47,75
970,13;47,75
970,75;47,75
971,36;47,75
971,98;47,75
972,60;47,75
973,22;47,75
973,83;47,69
974,45;47,69
975,07;47,69
975,68;47,75
976,30;47,69
976,92;47,75
977,54;47,69
978,16;47,69
978,77;47,69
979,39;47,69
980,01;47,69
980,63;47,69
981,24;47,69
981,86;47,69
982,48;47,69
983,10;47,69
983,71;47,69
984,33;47,69
984,95;47,69
985,57;47,69
986,18;47,69
986,80;47,63
987,42;47,69
988,04;47,69
988,65;47,69
989,27;47,63
989,89;47,63
990,51;47,63
991,12;47,63
991,74;47,63
992,36;47,63
992,98;47,63
993,59;47,63
994,21;47,63
994,83;47,63
995,45;47,63
996,06;47,63
996,68;47,63
997,30;47,63
997,92;47,63
998,53;47,63
999,15;47,63
999,77;47,63
1000,39;47,56
1001,01;47,63
1001,62;47,56
1002,24;47,56
1002,86;47,63
1003,47;47,56
1004,09;47,56
1004,71;47,56
1005,33;47,63
1005,95;47,56
1006,56;47,56
1007,18;47,56
1007,80;47,56
1008,41;47,56
1009,03;47,56
1009,65;47,56
1010,27;47,56
1010,89;47,56
1011,50;47,56
1012,12;47,56
1012,74;47,56
1013,35;47,56
1013,97;47,56
1014,59;47,56
1015,21;47,50
1015,83;47,50
1016,44;47,50
1017,06;47,50
1017,68;47,50
1018,29;47,50
1018,91;47,50
1019,53;47,50
1020,15;47,50
1020,77;47,50
1021,38;47,50
1022,00;47,50
1022,62;47,50
1023,24;47,50
1023,85;47,50
1024,47;47,50
1025,09;47,44
1025,71;47,50
1026,32;47,44
1026,94;47,44
1027,56;47,44
1028,18;47,44
1028,79;47,44
1029,41;47,44
1030,03;47,44
1030,65;47,44
1031,26;47,44
1031,88;47,44
1032,50;47,44
1033,12;47,44
1033,73;47,44
1034,35;47,44
1034,97;47,44
1035,59;47,38
1036,20;47,38
1036,82;47,44
1037,44;47,44
1038,06;47,38
1038,68;47,38
1039,29;47,44
1039,91;47,38
1040,53;47,38
1041,15;47,38
1041,76;47,38
1042,38;47,38
1043,00;47,38
1043,61;47,38
1044,23;47,38
1044,85;47,38
1045,47;47,38
1046,08;47,38
1046,70;47,31
1047,32;47,31
1047,94;47,31
1048,56;47,31
1049,17;47,31
1049,79;47,31
1050,41;47,31
1051,03;47,31
1051,64;47,31
